"privacy_concerns","smartphone_skill","whatsapp_usage","secure_messenger","other_messenger","altruism","civic_duty","trust_science","trust_polsters","trust_gen","extrov","openess","neurot","consient","agreab","age_n","sted","inc_cat","educ_cat","employ_bin","Y_contacts"
3,4,1,0,0,1,0,4,2,6,28,19,20,28,36,69,7,1,6,0,851
3,4,1,0,0,0,0,4,2,6,26,15,30,22,29,74,7,1,6,0,839
6,5,2,1,1,1,1,4,1,3,16,26,23,26,27,19,2,0,2,0,1163
5,3,1,0,0,0,0,3,3,7,22,21,25,31,38,22,5,1,5,1,904
3,4,1,0,0,1,0,4,2,5,26,16,28,33,24,72,7,1,6,0,837
5,3,1,0,0,0,0,3,3,7,31,22,24,27,25,67,4,1,5,1,934
3,4,1,0,0,0,0,4,2,6,20,19,29,30,32,83,3,1,6,0,838
3,5,1,0,0,1,0,4,2,5,16,17,32,34,23,33,7,1,6,0,894
4,4,1,0,0,0,0,3,2,6,17,27,29,34,30,34,3,1,4,1,867
4,3,1,0,0,0,0,3,3,8,19,23,27,15,22,22,6,1,4,1,780
3,5,1,0,0,1,0,4,2,5,29,24,24,34,29,59,7,1,6,0,939
4,3,1,0,0,0,0,3,2,8,14,28,25,34,25,30,3,1,4,1,797
5,3,1,0,0,0,0,3,3,7,28,19,39,29,29,72,4,1,5,1,962
4,3,1,0,0,0,0,3,2,8,22,35,33,23,30,38,6,1,4,1,829
5,3,1,0,0,0,0,3,3,7,17,17,29,22,30,61,5,1,5,1,915
5,3,1,0,0,0,0,3,3,7,19,29,36,28,23,33,4,1,5,1,908
4,4,1,0,0,0,0,3,2,6,23,25,15,26,35,71,3,1,4,0,883
5,3,1,0,0,0,0,3,3,7,25,23,26,26,37,78,5,1,5,1,953
5,3,1,0,0,0,0,3,3,7,29,15,28,34,34,50,4,1,5,1,929
3,4,1,0,0,1,0,4,2,6,23,29,12,23,31,67,7,1,6,0,842
3,5,1,0,0,1,0,4,2,5,27,23,28,31,16,35,0,1,6,0,869
6,5,1,0,1,1,0,4,1,4,18,23,22,31,16,70,0,0,2,0,1132
5,3,1,0,0,0,0,3,3,7,27,26,16,37,30,71,5,1,5,1,942
5,3,1,0,0,0,0,3,3,7,28,15,24,26,33,42,5,1,5,1,908
2,2,3,1,1,1,2,2,4,0,36,22,21,19,22,80,1,0,3,0,811
2,2,3,1,1,1,2,2,4,2,22,27,32,24,33,73,1,0,3,0,853
2,2,2,1,1,1,2,2,1,2,18,27,29,20,20,63,1,0,3,0,591
3,4,1,0,0,1,0,4,2,5,19,19,15,29,23,19,7,1,6,0,760
5,3,1,0,0,0,0,3,3,7,13,18,20,33,34,80,5,1,5,1,946
2,2,2,1,1,1,1,2,1,2,20,22,26,28,39,77,1,0,3,0,617
2,2,2,1,1,1,2,2,1,2,20,30,29,34,29,81,1,0,3,0,640
5,3,1,0,0,0,0,3,3,7,24,17,15,30,29,76,5,1,5,1,944
5,3,1,0,0,0,0,3,3,7,24,24,26,26,31,38,5,1,5,1,907
3,4,1,0,0,0,0,3,2,6,11,19,30,29,37,54,3,1,6,0,793
4,3,1,0,0,0,0,3,3,8,28,32,25,32,31,27,6,1,4,1,827
4,3,1,0,0,0,0,3,2,8,25,24,18,21,22,78,6,1,4,1,829
4,3,1,0,0,0,0,3,2,8,23,27,34,35,30,31,6,1,4,1,830
6,5,2,0,1,1,0,4,1,4,23,20,25,28,37,54,0,0,2,0,1217
6,5,2,1,1,1,1,4,1,3,13,22,26,32,35,70,2,0,2,0,1231
5,3,1,0,0,0,0,3,3,8,19,28,26,26,33,36,4,1,5,1,922
6,5,1,0,0,1,0,4,2,5,35,29,16,28,29,21,0,1,6,0,1168
4,4,1,0,0,0,0,3,2,6,15,21,36,36,30,37,3,1,4,1,871
5,3,1,0,0,0,0,3,3,7,21,28,25,30,28,52,5,1,5,1,938
5,3,1,0,0,0,0,3,3,7,34,22,34,30,26,27,5,1,5,1,919
5,3,1,0,0,0,0,3,3,7,16,26,28,34,38,35,4,1,5,1,923
5,3,1,0,0,0,0,3,3,7,38,21,27,28,35,52,4,1,5,1,939
4,3,1,0,0,0,0,3,3,8,23,37,22,16,29,26,6,1,4,1,811
4,4,1,0,0,0,0,3,2,6,29,28,15,24,24,41,3,1,4,0,849
3,5,1,0,0,1,0,4,2,5,33,24,34,29,21,54,0,1,6,0,901
5,3,1,0,0,0,0,3,3,7,17,19,24,34,33,46,4,1,5,1,908
2,2,2,1,1,1,1,2,1,9,29,24,15,24,21,55,8,0,3,0,672
4,4,1,0,0,0,0,3,2,6,33,20,33,24,37,74,3,1,4,1,911
5,3,1,0,0,0,0,3,3,7,24,25,28,30,37,68,4,1,5,1,951
4,3,1,0,0,0,0,3,3,8,18,26,17,28,36,31,4,1,4,1,803
3,4,1,0,0,1,0,4,2,5,25,21,29,28,24,53,7,1,6,0,824
6,5,1,0,0,1,0,4,2,5,19,22,30,25,26,66,0,1,6,0,1200
3,4,1,0,0,0,0,4,2,6,19,24,16,26,27,29,3,1,6,0,769
2,5,2,1,1,1,1,2,1,9,28,27,22,20,28,60,8,0,3,0,929
4,3,1,0,0,0,0,3,3,8,19,23,15,27,24,67,6,1,4,1,833
5,3,1,0,0,0,0,3,3,7,23,33,21,27,29,58,4,1,5,1,930
4,3,1,0,0,0,0,3,2,8,14,29,32,25,35,74,3,1,4,1,836
4,3,1,0,0,0,0,3,3,8,20,26,25,21,37,64,6,1,4,1,853
5,3,1,0,0,0,0,3,3,7,25,27,25,31,29,21,4,1,5,1,896
2,2,2,1,1,1,2,2,1,2,35,25,28,32,33,55,1,0,3,0,618
4,3,1,0,0,0,0,3,2,8,27,28,26,29,28,50,6,1,4,1,836
5,3,1,0,0,0,0,3,3,7,21,21,25,27,21,63,5,1,5,1,930
2,2,3,1,1,1,2,2,4,0,20,29,19,33,25,46,1,0,3,0,792
4,3,1,0,0,0,0,3,3,8,24,19,34,27,30,62,6,1,4,1,849
5,3,1,0,0,0,0,3,3,7,11,32,34,37,32,45,5,1,5,1,930
1,1,3,1,1,1,3,1,4,10,25,21,14,28,28,47,11,0,1,0,848
4,3,1,0,0,0,0,3,3,8,18,15,29,18,23,78,6,1,4,1,842
1,1,3,1,1,1,3,1,4,10,26,17,35,35,30,41,11,0,1,0,870
5,3,1,0,0,0,0,3,3,7,27,26,22,20,27,61,5,1,5,1,929
3,4,1,0,0,0,0,3,2,6,31,19,32,32,34,44,3,1,6,0,810
6,5,2,0,1,1,1,4,1,4,30,35,14,26,29,31,2,0,2,0,1233
5,3,1,0,0,0,0,3,3,7,18,26,24,31,24,60,4,1,5,1,927
3,5,1,0,0,1,0,4,2,5,22,31,32,33,22,47,0,1,6,0,896
3,4,1,0,0,0,0,3,2,6,27,19,29,24,28,45,3,1,6,0,793
5,3,1,0,0,0,0,3,3,7,24,25,24,29,37,49,5,1,5,1,942
5,3,1,0,0,0,0,3,3,7,30,23,20,21,20,46,4,1,5,1,900
4,3,1,0,0,0,0,3,2,8,21,28,20,28,28,27,3,1,4,1,788
2,2,2,1,1,1,2,2,1,2,27,33,14,26,38,54,1,0,3,0,590
1,1,4,1,1,1,4,1,4,1,23,21,18,28,28,49,10,0,1,0,1144
5,3,1,0,0,0,0,3,3,7,21,19,20,31,38,53,4,1,5,1,922
4,4,1,0,0,0,0,3,2,6,13,37,21,27,23,48,3,1,4,0,857
3,4,1,0,0,1,0,4,2,5,27,22,31,30,28,20,7,1,6,0,801
2,2,2,1,1,1,1,2,1,9,19,25,24,32,32,75,8,0,3,0,715
6,5,1,0,0,1,0,4,2,5,22,35,14,31,32,67,0,0,2,0,1185
3,4,1,0,0,0,0,4,2,6,21,28,33,29,30,75,7,1,6,0,863
5,3,1,0,0,0,0,3,3,7,26,27,23,27,38,36,4,1,5,1,909
2,2,2,1,1,1,1,2,1,2,31,25,22,23,34,54,1,0,3,0,590
6,5,2,1,1,1,1,4,1,4,22,35,31,31,26,62,2,0,2,0,1251
4,3,1,0,0,0,0,3,3,8,22,21,38,30,29,65,4,1,4,1,854
5,3,1,0,0,0,0,3,3,7,32,25,29,17,22,64,4,1,5,1,936
3,4,1,0,0,1,0,4,2,5,25,18,27,25,27,39,7,1,6,0,801
6,5,1,0,0,1,0,4,2,5,20,26,27,26,38,70,0,0,2,0,1200
4,3,1,0,0,0,0,3,2,8,21,22,27,23,28,43,6,1,4,1,809
2,5,2,1,1,1,1,2,1,3,14,29,24,20,39,45,8,0,3,0,849
3,4,1,0,0,1,0,4,2,5,27,32,27,32,33,46,7,1,6,0,834
5,3,1,0,0,0,0,3,3,7,24,23,26,30,29,35,5,1,5,1,909
5,3,1,0,0,0,0,3,3,7,22,24,38,24,30,40,5,1,5,1,927
2,5,2,1,1,1,1,2,1,3,33,25,19,19,24,71,8,0,3,0,880
5,3,1,0,0,0,0,3,3,7,17,35,25,28,23,27,5,1,5,1,903
4,3,1,0,0,0,0,3,3,8,18,24,21,22,26,78,4,1,4,1,837
4,3,1,0,0,0,0,3,2,8,23,22,23,24,30,79,6,1,4,1,850
3,4,1,0,0,1,0,4,2,6,15,34,29,26,37,19,7,1,6,0,808
4,3,1,0,0,0,0,3,3,8,28,29,27,26,27,38,6,1,4,1,826
3,4,1,0,0,0,0,4,2,6,14,26,33,30,29,67,3,1,6,0,818
6,5,2,1,1,1,1,4,1,3,17,22,20,34,24,72,2,0,2,0,1228
4,3,1,0,0,0,0,3,3,8,28,29,11,30,26,35,6,1,4,1,816
4,3,1,0,0,0,0,3,3,8,23,21,31,20,30,32,6,1,4,1,818
3,4,1,0,0,0,0,4,2,6,15,23,19,28,33,36,7,1,6,0,798
4,4,1,0,0,0,0,3,2,6,20,21,18,37,24,62,3,1,4,1,872
5,3,1,0,0,0,0,3,3,7,33,22,34,33,34,70,5,1,5,1,959
2,5,2,1,1,1,1,4,1,3,36,31,11,28,23,50,2,0,2,0,844
4,3,1,0,0,0,0,3,2,8,30,28,30,24,32,59,6,1,4,1,847
6,5,1,0,1,1,0,4,2,5,21,31,29,24,30,67,0,0,2,0,1183
6,5,2,0,1,1,1,4,1,4,28,28,22,35,18,32,2,0,2,0,1223
4,3,1,0,0,0,0,3,3,8,24,34,19,30,30,47,6,1,4,1,841
5,3,1,0,0,0,0,3,3,7,35,28,21,25,23,59,5,1,5,1,943
6,5,1,0,0,1,0,4,2,5,12,32,15,25,29,72,0,0,2,0,1178
5,3,1,0,0,0,0,3,3,7,31,25,17,27,29,25,5,1,5,1,902
4,4,1,0,0,0,0,3,2,6,29,22,27,35,23,55,3,1,4,1,891
5,3,1,0,0,0,0,3,3,7,17,22,17,27,30,51,5,1,5,1,911
3,4,1,0,0,1,0,4,2,5,24,25,24,26,26,69,7,1,6,0,839
5,3,1,0,0,0,0,3,3,7,34,29,31,27,26,63,5,1,5,1,949
6,5,2,0,1,1,1,4,1,4,20,22,21,25,26,70,2,0,2,0,1252
3,4,1,0,0,1,0,4,2,5,28,21,17,22,24,77,7,1,6,0,841
5,3,1,0,0,0,0,3,3,7,24,25,39,26,34,57,4,1,5,1,944
5,3,1,0,0,0,0,3,3,7,17,17,26,26,35,60,5,1,5,1,938
5,3,1,0,0,0,0,3,3,7,16,35,24,27,31,73,5,1,5,1,955
5,3,1,0,0,0,0,3,3,7,18,22,31,22,26,63,5,1,5,1,933
6,5,2,1,1,1,1,4,1,3,12,26,31,18,30,26,2,0,2,0,1181
5,3,1,0,0,0,0,3,3,7,26,20,28,23,31,81,4,1,5,1,942
5,3,1,0,0,0,0,3,3,7,12,23,18,24,24,55,5,1,5,1,906
4,3,1,0,0,0,0,3,3,8,26,25,15,25,32,62,6,1,4,1,842
3,4,1,0,0,0,0,4,2,6,16,19,26,38,27,32,3,1,6,0,779
6,5,2,1,1,1,1,4,1,4,21,22,32,37,24,80,2,0,2,0,1268
4,3,1,0,0,0,0,3,3,8,21,26,17,27,34,34,6,1,4,1,815
5,3,1,0,0,0,0,3,3,7,33,25,21,17,32,69,5,1,5,1,932
6,5,1,0,1,1,0,4,1,4,38,30,21,25,30,70,0,0,2,0,1174
2,5,2,1,1,1,1,2,1,9,21,15,10,24,22,19,8,0,3,0,862
1,1,3,1,1,1,3,1,4,10,28,26,30,29,36,51,11,0,1,0,889
3,4,1,0,0,1,0,4,2,5,18,27,25,31,31,75,7,1,6,0,845
5,3,1,0,0,0,0,3,3,7,9,25,24,30,23,55,4,1,5,1,904
3,4,1,0,0,1,0,4,2,6,34,20,16,20,18,22,7,1,6,0,787
4,3,1,0,0,0,0,3,2,8,26,32,18,24,33,36,6,1,4,1,815
5,3,1,0,0,0,0,3,3,7,27,21,32,23,33,50,4,1,5,1,932
3,4,1,0,0,0,0,4,2,6,18,21,34,29,29,50,7,1,6,0,825
7,2,3,1,1,1,3,1,4,10,11,26,8,36,26,33,9,0,1,0,1399
5,3,1,0,0,0,0,3,3,7,32,22,15,20,30,32,4,1,5,1,893
4,3,1,0,0,0,0,3,2,8,21,21,16,22,30,38,6,1,4,1,796
4,3,1,0,0,0,0,3,3,8,13,24,29,31,33,75,6,1,4,1,856
5,3,1,0,0,0,0,3,3,7,27,26,18,26,39,42,5,1,5,1,928
5,3,1,0,0,0,0,3,3,7,16,20,30,25,22,20,5,1,5,1,879
4,3,1,0,0,0,0,3,3,8,18,21,33,32,27,43,6,1,4,1,829
5,3,1,0,0,0,0,3,3,7,23,33,32,29,28,24,5,1,5,1,915
5,3,1,0,0,0,0,3,3,7,25,23,34,30,28,50,5,1,5,1,943
5,3,1,0,0,0,0,3,3,7,20,28,28,23,30,26,5,1,5,1,898
4,3,1,0,0,0,0,3,3,8,18,24,15,28,29,53,6,1,4,1,825
3,4,1,0,0,0,0,4,2,6,31,31,26,29,35,76,3,1,6,0,860
4,3,1,0,0,0,0,3,3,8,21,21,18,27,26,53,6,1,4,1,819
4,4,1,0,0,0,0,3,2,6,18,31,20,24,22,27,3,1,4,1,845
6,5,1,0,1,1,0,4,2,5,30,20,35,27,31,41,0,0,2,0,1160
5,3,1,0,0,0,0,3,3,7,29,22,37,30,20,51,5,1,5,1,937
2,5,2,1,1,1,1,4,1,3,18,27,22,30,20,71,2,0,2,0,868
4,3,1,0,0,0,0,3,3,8,17,29,36,26,31,81,4,1,4,1,861
5,3,1,0,0,0,0,3,3,7,27,24,38,33,23,43,4,1,5,1,930
5,3,1,0,0,0,0,3,3,8,22,27,24,33,26,35,4,1,4,1,918
6,5,2,0,1,1,0,4,1,4,22,29,21,35,29,48,2,0,2,0,1228
5,3,1,0,0,0,0,3,3,7,20,24,8,23,24,77,4,1,5,1,911
2,2,2,1,1,1,2,2,1,2,28,22,27,34,31,38,1,0,3,0,591
5,3,1,0,0,0,0,3,3,7,35,27,27,32,22,65,5,1,5,1,951
5,3,1,0,0,0,0,3,3,7,20,19,16,31,26,67,4,1,5,1,926
3,4,1,0,0,1,0,4,2,6,31,25,29,29,34,34,7,1,6,0,839
5,3,1,0,0,0,0,3,3,7,20,23,27,27,33,43,4,1,5,1,909
3,5,1,0,0,1,0,4,2,5,9,29,28,31,33,60,0,1,6,0,907
6,5,1,0,0,1,0,4,2,5,35,28,21,31,28,37,0,0,2,0,1177
5,3,1,0,0,0,0,3,3,7,15,18,30,31,16,38,4,1,5,1,883
3,4,1,0,0,0,0,4,2,6,29,16,26,28,21,74,3,1,6,0,815
2,2,2,1,1,1,1,2,1,2,19,21,21,27,38,25,1,0,3,0,558
3,5,1,0,0,1,0,4,2,5,31,26,16,29,31,39,0,1,6,0,887
2,5,2,1,1,1,1,4,1,3,14,34,25,21,31,49,2,0,2,0,839
2,2,2,1,1,1,1,2,1,2,20,20,32,29,27,32,1,0,3,0,556
5,3,1,0,0,0,0,3,3,8,26,22,19,34,23,32,4,1,5,1,912
3,4,1,0,0,1,0,4,2,5,17,21,20,30,33,70,7,1,6,0,835
5,3,1,0,0,0,0,3,3,7,20,25,30,29,33,22,5,1,5,1,910
2,5,2,1,1,1,1,2,1,3,15,23,36,30,25,27,2,0,3,0,813
3,4,1,0,0,1,0,4,2,5,12,23,17,24,24,55,7,1,6,0,790
6,5,1,0,0,1,0,4,2,5,27,24,31,21,28,49,0,0,2,0,1169
4,3,1,0,0,0,0,3,3,8,21,23,19,25,33,58,4,1,4,1,828
3,4,1,0,0,1,0,4,2,5,29,25,32,17,26,70,7,1,6,0,838
4,3,1,0,0,0,0,3,2,8,19,19,17,28,30,36,6,1,4,1,798
3,4,1,0,0,1,0,4,2,5,12,25,15,33,20,47,7,1,6,0,798
6,5,2,0,1,1,0,4,1,4,16,30,24,34,30,61,2,0,2,0,1245
2,2,2,1,1,1,1,2,1,9,19,27,25,26,30,45,8,0,3,0,682
4,4,1,0,0,0,0,3,2,6,26,37,18,29,29,83,3,1,4,1,921
5,3,1,0,0,0,0,3,3,7,33,18,23,18,28,75,5,1,5,1,928
5,3,1,0,0,0,0,3,3,7,15,27,18,26,21,22,4,1,5,1,872
5,3,1,0,0,0,0,3,3,7,13,22,28,20,21,21,5,1,5,1,869
5,3,1,0,0,0,0,3,3,7,18,31,18,25,32,67,4,1,5,1,928
6,5,1,0,0,1,0,4,2,5,11,34,29,24,19,75,0,1,6,0,1197
3,4,1,0,0,1,0,4,2,6,20,27,24,30,25,32,7,1,6,0,806
4,3,1,0,0,0,0,3,2,8,18,23,18,21,23,75,6,1,4,1,827
3,4,1,0,0,1,0,4,2,6,15,23,22,27,24,65,7,1,6,0,830
4,4,1,0,0,0,0,3,2,6,19,30,36,27,30,74,3,1,4,1,906
4,3,1,0,0,0,0,3,3,8,22,21,27,31,26,49,6,1,4,1,829
6,5,1,0,1,1,0,4,1,4,25,29,33,32,34,24,0,0,2,0,1135
3,4,1,0,0,1,0,4,2,6,15,24,22,28,25,52,7,1,6,0,817
6,5,1,0,1,1,0,4,1,4,14,20,31,26,27,38,0,0,2,0,1120
5,3,1,0,0,0,0,3,3,7,19,35,16,31,30,48,5,1,5,1,922
4,3,1,0,0,0,0,3,3,8,28,29,18,23,24,43,6,1,4,1,819
7,2,3,1,1,1,2,1,4,0,18,20,31,25,24,59,9,0,1,0,1312
4,3,1,0,0,0,0,3,3,8,26,31,30,28,32,55,6,1,4,1,861
5,3,1,0,0,0,0,3,3,7,13,28,32,17,23,36,5,1,5,1,899
4,4,1,0,0,0,0,3,2,6,21,22,20,25,29,60,3,1,4,1,864
2,2,3,1,1,1,2,2,4,0,15,24,21,26,34,81,1,0,3,0,822
2,5,2,1,1,1,1,2,1,3,18,19,26,35,31,81,2,0,3,0,859
4,4,1,0,0,0,0,3,2,6,26,26,29,29,31,67,3,1,4,0,889
3,4,1,0,0,1,0,4,2,5,33,21,23,32,32,55,7,1,6,0,840
4,4,1,0,0,0,0,3,2,6,28,25,19,28,30,31,3,1,4,1,854
2,2,2,1,1,1,2,2,1,2,25,22,19,28,28,37,1,0,3,0,569
5,3,1,0,0,0,0,3,3,7,11,30,22,28,36,78,5,1,5,1,952
4,4,1,0,0,0,0,3,2,6,24,28,17,28,36,50,3,1,4,1,881
6,5,2,0,1,1,0,4,1,4,13,27,30,29,30,73,2,0,2,0,1254
2,5,2,1,1,1,1,2,1,9,23,26,17,28,26,43,8,0,3,0,913
2,2,2,1,1,1,1,2,1,9,23,23,22,27,29,62,8,0,3,0,693
6,5,2,1,1,1,1,4,1,4,23,24,35,32,26,38,2,0,2,0,1215
5,3,1,0,0,0,0,3,3,7,12,19,30,26,34,53,5,1,5,1,928
6,5,1,0,0,1,0,4,2,5,18,27,38,22,28,19,0,1,6,0,1166
6,5,1,0,1,1,0,4,2,4,11,38,28,28,29,80,0,0,2,0,1182
3,4,1,0,0,1,0,4,2,5,24,19,27,29,35,56,7,1,6,0,836
2,2,2,1,1,1,1,2,1,9,18,22,35,25,29,77,8,0,3,0,712
4,3,1,0,0,0,0,3,3,8,21,31,17,20,27,60,6,1,4,1,831
7,2,3,1,1,1,2,2,4,0,27,29,12,24,32,53,9,0,1,0,1325
4,3,1,0,0,0,0,3,2,8,22,24,20,32,20,19,6,1,4,1,788
5,3,1,0,0,0,0,3,3,7,30,31,40,26,34,78,4,1,5,1,976
3,4,1,0,0,0,0,4,2,6,19,23,12,24,31,41,3,1,6,0,770
5,3,1,0,0,0,0,3,3,7,31,34,30,20,36,58,5,1,5,1,951
4,4,1,0,0,0,0,3,2,6,11,36,32,24,31,54,3,1,4,1,881
4,3,1,0,0,0,0,3,3,8,11,29,23,33,39,56,6,1,4,1,853
6,5,2,1,1,1,1,4,1,3,18,25,35,25,27,52,2,0,2,0,1215
3,4,1,0,0,0,0,3,2,6,28,28,24,35,33,55,3,1,6,0,815
4,3,1,0,0,0,0,3,2,8,23,29,27,27,29,21,6,1,4,1,804
5,3,1,0,0,0,0,3,3,7,25,22,21,24,31,34,4,1,5,1,895
4,3,1,0,0,0,0,3,2,8,25,20,19,25,37,63,3,1,4,1,824
5,3,1,0,0,0,0,3,3,7,22,29,24,26,34,60,4,1,5,1,934
4,3,1,0,0,0,0,3,3,8,20,23,40,27,22,80,4,1,4,1,858
2,5,2,1,1,1,1,2,1,3,21,20,35,33,18,72,8,0,3,0,876
4,3,1,0,0,0,0,3,2,8,20,25,26,34,31,56,6,1,4,1,837
4,3,1,0,0,0,0,3,2,8,20,24,33,31,23,22,6,1,4,1,803
4,3,1,0,0,0,0,3,2,8,22,27,30,27,33,51,3,1,4,1,825
6,5,2,1,1,1,1,4,1,3,25,27,20,35,36,49,2,0,2,0,1232
5,3,1,0,0,0,0,3,3,7,25,38,22,24,25,19,5,1,5,1,897
5,3,1,0,0,0,0,3,3,8,28,25,10,30,26,38,4,1,4,1,909
5,3,1,0,0,0,0,3,3,7,25,28,20,16,27,67,5,1,5,1,930
6,5,2,1,1,1,1,4,1,3,15,28,26,17,39,65,2,0,2,0,1229
4,3,1,0,0,0,0,3,2,8,33,28,18,21,33,35,3,1,4,1,808
4,4,1,0,0,0,0,3,2,6,15,23,27,32,22,41,3,1,4,1,848
4,3,1,0,0,0,0,3,3,8,35,29,29,35,33,21,6,1,4,1,848
4,3,1,0,0,0,0,3,2,8,34,31,27,25,27,76,6,1,4,1,865
5,3,1,0,0,0,0,3,3,7,38,26,24,31,31,67,5,1,5,1,961
5,3,1,0,0,0,0,3,3,7,22,22,23,33,31,54,5,1,5,1,930
5,3,1,0,0,0,0,3,3,7,29,32,27,25,27,36,5,1,5,1,928
5,3,1,0,0,0,0,3,3,7,15,26,25,29,33,63,5,1,5,1,943
4,3,1,0,0,0,0,3,3,8,19,32,23,27,34,73,6,1,4,1,861
6,5,1,0,1,1,0,4,2,4,15,23,20,26,35,48,0,0,2,0,1133
6,5,1,0,0,1,0,4,2,5,25,27,32,20,23,47,0,0,2,0,1170
5,3,1,0,0,0,0,3,3,7,20,27,28,19,21,61,5,1,5,1,924
7,2,3,1,1,1,2,1,4,0,25,22,27,22,29,42,9,0,1,0,1312
5,3,1,0,0,0,0,3,3,7,15,26,26,19,30,62,5,1,5,1,924
4,4,1,0,0,0,0,3,2,6,24,23,12,23,37,76,3,1,4,1,879
3,4,1,0,0,0,0,3,2,6,24,19,22,29,35,57,3,1,6,0,799
2,2,3,1,1,1,2,2,4,2,34,32,30,25,25,55,1,0,3,0,832
6,5,2,1,1,1,1,4,1,3,27,29,28,31,33,67,2,0,2,0,1246
4,4,1,0,0,0,0,3,2,6,17,25,17,30,20,48,3,1,4,1,840
4,3,1,0,0,0,0,3,3,8,16,21,27,21,22,63,6,1,4,1,819
4,4,1,0,0,0,0,3,2,6,30,28,31,27,28,57,3,1,4,0,878
6,5,2,0,1,1,1,4,1,4,26,25,27,32,20,38,2,0,2,0,1231
3,4,1,0,0,1,0,4,2,6,19,30,26,26,31,26,7,1,6,0,809
5,3,1,0,0,0,0,3,3,7,27,26,17,27,23,83,5,1,5,1,946
5,3,1,0,0,0,0,3,3,7,23,37,25,28,25,49,4,1,5,1,929
2,5,2,1,1,1,1,4,1,3,16,23,32,27,30,50,2,0,2,0,851
4,3,1,0,0,0,0,3,2,8,16,24,14,29,33,67,3,1,4,1,813
6,5,1,0,1,1,0,4,1,4,25,18,27,22,23,61,0,0,2,0,1138
6,5,2,1,1,1,1,4,1,3,19,26,22,29,34,79,2,0,2,0,1244
5,3,1,0,0,0,0,3,3,8,21,27,33,29,27,53,4,1,5,1,935
5,3,1,0,0,0,0,3,3,7,18,28,24,26,34,35,4,1,5,1,907
3,4,1,0,0,1,0,4,2,6,29,33,27,25,27,59,7,1,6,0,859
4,3,1,0,0,0,0,3,3,8,9,28,14,24,29,60,6,1,4,1,828
2,2,2,1,1,1,1,2,1,9,27,21,14,28,31,59,8,0,3,0,686
5,3,1,0,0,0,0,3,3,7,30,32,17,23,36,62,5,1,5,1,953
5,3,1,0,0,0,0,3,3,7,35,28,29,15,33,51,5,1,5,1,933
3,4,1,0,0,1,0,4,2,6,18,28,24,27,32,72,7,1,6,0,852
5,3,1,0,0,0,0,3,3,7,11,24,18,28,31,56,4,1,5,1,904
3,4,1,0,0,1,0,4,2,5,20,23,31,15,33,29,7,1,6,0,791
4,4,1,0,0,0,0,3,2,6,15,17,32,20,30,20,3,1,4,1,825
6,5,1,0,0,1,0,4,2,5,18,15,27,28,30,78,0,0,2,0,1186
4,3,1,0,0,0,0,3,3,8,21,30,19,29,31,69,6,1,4,1,861
5,3,1,0,0,0,0,3,3,7,13,27,31,32,26,50,5,1,5,1,929
4,3,1,0,0,0,0,3,3,8,28,22,26,31,21,67,6,1,4,1,853
4,4,1,0,0,0,0,3,2,6,16,31,8,35,26,67,3,1,4,0,874
6,5,1,0,0,1,0,4,2,5,18,29,10,31,22,55,0,0,2,0,1154
5,3,1,0,0,0,0,3,3,7,28,32,24,28,31,44,5,1,5,1,932
3,4,1,0,0,0,0,4,2,6,32,23,35,23,32,81,3,1,6,0,855
4,4,1,0,0,0,0,3,2,6,12,23,25,28,20,46,3,1,4,1,846
2,2,3,1,1,1,2,2,4,2,38,15,15,29,36,72,1,0,3,0,843
2,2,2,1,1,1,1,2,1,2,19,37,13,24,31,69,1,0,3,0,592
5,3,1,0,0,0,0,3,3,7,11,30,34,24,36,31,5,1,5,1,909
5,3,1,0,0,0,0,3,3,8,18,26,18,29,37,60,4,1,4,1,933
3,5,1,0,0,1,0,4,2,5,23,19,27,32,32,28,7,1,6,0,913
6,5,1,0,1,1,0,4,2,4,18,26,12,30,31,32,0,0,2,0,1120
4,4,1,0,0,0,0,3,2,6,27,26,28,34,39,63,3,1,4,1,907
5,3,1,0,0,0,0,3,3,7,17,33,33,28,26,21,4,1,5,1,897
5,3,1,0,0,0,0,3,3,7,22,25,30,35,28,63,5,1,5,1,948
4,3,1,0,0,0,0,3,3,8,18,25,17,24,28,55,4,1,4,1,807
5,3,1,0,0,0,0,3,3,7,19,15,17,29,32,62,5,1,5,1,918
3,4,1,0,0,1,0,4,2,5,29,30,32,22,35,41,7,1,6,0,831
6,5,1,0,0,1,0,4,2,5,26,22,24,24,32,71,0,0,2,0,1187
5,3,1,0,0,0,0,3,3,7,23,29,26,35,35,42,4,1,5,1,932
4,3,1,0,0,0,0,3,2,8,27,23,28,30,30,23,6,1,4,1,811
5,3,1,0,0,0,0,3,3,7,23,32,23,30,23,55,5,1,5,1,930
5,3,1,0,0,0,0,3,3,7,34,28,26,34,28,75,5,1,5,1,970
2,2,2,1,1,1,1,2,1,9,26,31,17,26,28,53,8,0,3,0,687
3,4,1,0,0,1,0,4,2,6,32,23,36,28,29,77,7,1,6,0,873
3,4,1,0,0,1,0,4,2,6,29,24,37,26,29,54,7,1,6,0,852
4,3,1,0,0,0,0,3,2,8,16,35,27,29,28,61,6,1,4,1,839
5,3,1,0,0,0,0,3,3,8,24,24,15,26,26,30,4,1,5,1,907
2,2,3,1,1,1,2,2,4,0,29,32,26,28,31,75,1,0,3,0,855
