"privacy_concerns","smartphone_skill","whatsapp_usage","secure_messenger","other_messenger","altruism","civic_duty","trust_science","trust_polsters","trust_gen","extrov","openess","neurot","consient","agreab","age_n","sted","inc_cat","educ_cat","employ_bin","Y_contacts"
3,4,1,0,0,1,0,4,2,5,25,24,22,34,38,41,7,1,6,0,568
2,5,2,1,1,1,1,2,1,3,23,31,23,30,27,80,8,0,3,0,541
4,3,1,0,0,0,0,3,2,8,14,25,27,20,23,43,6,1,4,1,540
5,3,1,0,0,0,0,3,3,7,19,21,30,17,34,73,5,1,5,1,588
3,4,1,0,0,1,0,4,2,5,23,26,29,22,32,71,7,1,6,0,596
5,3,1,0,0,0,0,3,3,7,27,26,30,32,35,44,5,1,5,1,601
5,3,1,0,0,0,0,3,3,7,21,25,27,27,29,80,5,1,5,1,601
2,2,2,1,1,1,1,2,1,9,23,27,22,25,28,47,8,0,3,0,526
5,3,1,0,0,0,0,3,3,7,22,29,16,26,35,57,5,1,5,1,591
5,3,1,0,0,0,0,3,3,7,26,26,26,33,38,63,4,1,5,1,600
5,3,1,0,0,0,0,3,3,7,22,30,20,24,34,43,4,1,5,1,559
4,3,1,0,0,0,0,3,3,8,26,29,34,33,20,26,4,1,4,1,556
5,3,1,0,0,0,0,3,3,7,24,36,25,29,32,40,4,1,5,1,569
5,3,1,0,0,0,0,3,3,7,30,34,22,15,24,67,5,1,5,1,587
2,2,2,1,1,1,1,2,1,9,24,24,16,29,22,31,8,0,3,0,498
7,2,3,1,1,1,2,2,4,0,26,22,24,32,19,67,9,0,1,0,553
2,2,3,1,1,1,2,2,4,0,21,23,18,25,30,49,1,0,3,0,446
4,3,1,0,0,0,0,3,2,8,24,19,22,25,27,38,6,1,4,1,543
4,3,1,0,0,0,0,3,2,8,18,28,29,33,26,69,6,1,4,1,591
5,3,1,0,0,0,0,3,3,7,14,15,26,30,34,77,5,1,5,1,593
4,3,1,0,0,0,0,3,3,8,20,29,28,30,25,24,6,1,4,1,564
2,2,2,1,1,1,1,2,1,9,15,16,36,34,35,74,8,0,3,0,563
4,3,1,0,0,0,0,3,3,8,26,24,18,28,34,74,6,1,4,1,596
4,4,1,0,0,0,0,3,2,6,24,26,19,21,32,75,3,1,4,1,557
4,4,1,0,0,0,0,3,2,6,31,19,29,27,29,45,3,1,4,1,540
5,3,1,0,0,0,0,3,3,7,21,23,24,31,34,23,5,1,5,1,545
4,4,1,0,0,0,0,3,2,6,23,27,20,27,20,33,3,1,4,1,504
5,3,1,0,0,0,0,3,3,7,18,21,14,17,26,20,5,1,5,1,509
3,4,1,0,0,1,0,4,2,6,23,19,25,22,31,32,7,1,6,0,535
4,4,1,0,0,0,0,3,2,6,22,21,31,26,23,72,3,1,4,0,550
5,3,1,0,0,0,0,3,3,7,9,25,30,22,24,67,4,1,5,1,573
2,2,2,1,1,1,1,2,1,9,23,22,11,28,32,44,8,0,3,0,510
5,3,1,0,0,0,0,3,3,7,28,28,27,29,31,18,4,1,5,1,547
4,3,1,0,0,0,0,3,3,8,15,18,28,38,31,34,6,1,4,1,560
2,2,2,1,1,1,1,2,1,9,26,20,30,29,29,77,8,0,3,0,566
5,3,1,0,0,0,0,3,3,7,18,23,30,28,22,44,4,1,5,1,558
5,3,1,0,0,0,0,3,3,8,19,23,36,34,30,32,4,1,5,1,579
2,5,2,1,1,1,1,2,1,9,26,28,34,36,29,77,8,0,3,0,616
3,4,1,0,0,1,0,4,2,6,15,23,30,38,38,70,7,1,6,0,601
2,5,2,1,1,1,1,2,1,3,9,30,25,23,28,36,2,0,3,0,442
4,3,1,0,0,0,0,3,2,8,26,23,29,18,26,29,3,1,4,1,527
2,2,2,1,1,1,1,2,1,9,27,31,32,25,29,71,8,0,3,0,566
5,3,1,0,0,0,0,3,3,7,21,22,34,30,30,50,5,1,5,1,587
3,4,1,0,0,1,0,4,2,6,25,36,17,32,29,62,7,1,6,0,591
6,5,1,0,0,1,0,4,2,5,24,18,17,28,27,38,0,1,6,0,548
5,3,1,0,0,0,0,3,3,7,21,28,20,23,28,42,4,1,5,1,546
3,4,1,0,0,0,0,3,2,6,18,26,28,18,28,74,3,1,6,0,547
3,4,1,0,0,1,0,4,2,5,27,24,38,24,32,67,7,1,6,0,584
2,2,2,1,1,1,1,2,1,2,18,28,11,19,30,47,1,0,3,0,406
4,3,1,0,0,0,0,3,3,8,19,29,18,28,28,25,4,1,4,1,529
4,4,1,0,0,0,0,3,2,6,22,23,31,27,33,79,3,1,4,0,574
5,3,1,0,0,0,0,3,3,7,20,24,26,26,27,43,5,1,5,1,556
4,3,1,0,0,0,0,3,3,8,12,17,14,29,28,26,6,1,4,1,524
3,4,1,0,0,1,0,4,2,6,28,19,20,28,36,69,7,1,6,0,592
3,4,1,0,0,0,0,4,2,6,26,15,30,22,29,74,7,1,6,0,583
6,5,2,1,1,1,1,4,1,3,16,26,23,26,27,19,2,0,2,0,485
5,3,1,0,0,0,0,3,3,7,22,21,25,31,38,22,5,1,5,1,558
3,4,1,0,0,1,0,4,2,5,26,16,28,33,24,72,7,1,6,0,584
5,3,1,0,0,0,0,3,3,7,31,22,24,27,25,67,4,1,5,1,575
3,4,1,0,0,0,0,4,2,6,20,19,29,30,32,83,3,1,6,0,567
3,5,1,0,0,1,0,4,2,5,16,17,32,34,23,33,7,1,6,0,549
4,4,1,0,0,0,0,3,2,6,17,27,29,34,30,34,3,1,4,1,531
4,3,1,0,0,0,0,3,3,8,19,23,27,15,22,22,6,1,4,1,528
3,5,1,0,0,1,0,4,2,5,29,24,24,34,29,59,7,1,6,0,593
4,3,1,0,0,0,0,3,2,8,14,28,25,34,25,30,3,1,4,1,532
5,3,1,0,0,0,0,3,3,7,28,19,39,29,29,72,4,1,5,1,602
4,3,1,0,0,0,0,3,2,8,22,35,33,23,30,38,6,1,4,1,566
5,3,1,0,0,0,0,3,3,7,17,17,29,22,30,61,5,1,5,1,574
5,3,1,0,0,0,0,3,3,7,19,29,36,28,23,33,4,1,5,1,556
4,4,1,0,0,0,0,3,2,6,23,25,15,26,35,71,3,1,4,0,554
5,3,1,0,0,0,0,3,3,7,25,23,26,26,37,78,5,1,5,1,611
5,3,1,0,0,0,0,3,3,7,29,15,28,34,34,50,4,1,5,1,580
3,4,1,0,0,1,0,4,2,6,23,29,12,23,31,67,7,1,6,0,576
3,5,1,0,0,1,0,4,2,5,27,23,28,31,16,35,0,1,6,0,518
6,5,1,0,1,1,0,4,1,4,18,23,22,31,16,70,0,0,2,0,524
5,3,1,0,0,0,0,3,3,7,27,26,16,37,30,71,5,1,5,1,606
5,3,1,0,0,0,0,3,3,7,28,15,24,26,33,42,5,1,5,1,565
2,2,3,1,1,1,2,2,4,0,36,22,21,19,22,80,1,0,3,0,477
2,2,3,1,1,1,2,2,4,2,22,27,32,24,33,73,1,0,3,0,511
2,2,2,1,1,1,2,2,1,2,18,27,29,20,20,63,1,0,3,0,436
3,4,1,0,0,1,0,4,2,5,19,19,15,29,23,19,7,1,6,0,499
5,3,1,0,0,0,0,3,3,7,13,18,20,33,34,80,5,1,5,1,595
2,2,2,1,1,1,1,2,1,2,20,22,26,28,39,77,1,0,3,0,466
2,2,2,1,1,1,2,2,1,2,20,30,29,34,29,81,1,0,3,0,487
5,3,1,0,0,0,0,3,3,7,24,17,15,30,29,76,5,1,5,1,587
5,3,1,0,0,0,0,3,3,7,24,24,26,26,31,38,5,1,5,1,562
3,4,1,0,0,0,0,3,2,6,11,19,30,29,37,54,3,1,6,0,536
4,3,1,0,0,0,0,3,3,8,28,32,25,32,31,27,6,1,4,1,578
4,3,1,0,0,0,0,3,2,8,25,24,18,21,22,78,6,1,4,1,573
4,3,1,0,0,0,0,3,2,8,23,27,34,35,30,31,6,1,4,1,565
6,5,2,0,1,1,0,4,1,4,23,20,25,28,37,54,0,0,2,0,539
6,5,2,1,1,1,1,4,1,3,13,22,26,32,35,70,2,0,2,0,554
5,3,1,0,0,0,0,3,3,8,19,28,26,26,33,36,4,1,5,1,570
6,5,1,0,0,1,0,4,2,5,35,29,16,28,29,21,0,1,6,0,537
4,4,1,0,0,0,0,3,2,6,15,21,36,36,30,37,3,1,4,1,542
5,3,1,0,0,0,0,3,3,7,21,28,25,30,28,52,5,1,5,1,575
5,3,1,0,0,0,0,3,3,7,34,22,34,30,26,27,5,1,5,1,588
5,3,1,0,0,0,0,3,3,7,16,26,28,34,38,35,4,1,5,1,561
5,3,1,0,0,0,0,3,3,7,38,21,27,28,35,52,4,1,5,1,587
4,3,1,0,0,0,0,3,3,8,23,37,22,16,29,26,6,1,4,1,543
4,4,1,0,0,0,0,3,2,6,29,28,15,24,24,41,3,1,4,0,513
3,5,1,0,0,1,0,4,2,5,33,24,34,29,21,54,0,1,6,0,552
5,3,1,0,0,0,0,3,3,7,17,19,24,34,33,46,4,1,5,1,564
2,2,2,1,1,1,1,2,1,9,29,24,15,24,21,55,8,0,3,0,530
4,4,1,0,0,0,0,3,2,6,33,20,33,24,37,74,3,1,4,1,582
5,3,1,0,0,0,0,3,3,7,24,25,28,30,37,68,4,1,5,1,603
4,3,1,0,0,0,0,3,3,8,18,26,17,28,36,31,4,1,4,1,535
3,4,1,0,0,1,0,4,2,5,25,21,29,28,24,53,7,1,6,0,564
6,5,1,0,0,1,0,4,2,5,19,22,30,25,26,66,0,1,6,0,576
3,4,1,0,0,0,0,4,2,6,19,24,16,26,27,29,3,1,6,0,517
2,5,2,1,1,1,1,2,1,9,28,27,22,20,28,60,8,0,3,0,569
4,3,1,0,0,0,0,3,3,8,19,23,15,27,24,67,6,1,4,1,573
5,3,1,0,0,0,0,3,3,7,23,33,21,27,29,58,4,1,5,1,583
4,3,1,0,0,0,0,3,2,8,14,29,32,25,35,74,3,1,4,1,586
4,3,1,0,0,0,0,3,3,8,20,26,25,21,37,64,6,1,4,1,591
5,3,1,0,0,0,0,3,3,7,25,27,25,31,29,21,4,1,5,1,555
2,2,2,1,1,1,2,2,1,2,35,25,28,32,33,55,1,0,3,0,461
4,3,1,0,0,0,0,3,2,8,27,28,26,29,28,50,6,1,4,1,574
5,3,1,0,0,0,0,3,3,7,21,21,25,27,21,63,5,1,5,1,573
2,2,3,1,1,1,2,2,4,0,20,29,19,33,25,46,1,0,3,0,450
4,3,1,0,0,0,0,3,3,8,24,19,34,27,30,62,6,1,4,1,595
5,3,1,0,0,0,0,3,3,7,11,32,34,37,32,45,5,1,5,1,577
1,1,3,1,1,1,3,1,4,10,25,21,14,28,28,47,11,0,1,0,563
4,3,1,0,0,0,0,3,3,8,18,15,29,18,23,78,6,1,4,1,570
1,1,3,1,1,1,3,1,4,10,26,17,35,35,30,41,11,0,1,0,584
5,3,1,0,0,0,0,3,3,7,27,26,22,20,27,61,5,1,5,1,580
3,4,1,0,0,0,0,3,2,6,31,19,32,32,34,44,3,1,6,0,538
6,5,2,0,1,1,1,4,1,4,30,35,14,26,29,31,2,0,2,0,525
5,3,1,0,0,0,0,3,3,7,18,26,24,31,24,60,4,1,5,1,574
3,5,1,0,0,1,0,4,2,5,22,31,32,33,22,47,0,1,6,0,547
3,4,1,0,0,0,0,3,2,6,27,19,29,24,28,45,3,1,6,0,526
5,3,1,0,0,0,0,3,3,7,24,25,24,29,37,49,5,1,5,1,582
5,3,1,0,0,0,0,3,3,7,30,23,20,21,20,46,4,1,5,1,548
4,3,1,0,0,0,0,3,2,8,21,28,20,28,28,27,3,1,4,1,520
2,2,2,1,1,1,2,2,1,2,27,33,14,26,38,54,1,0,3,0,454
1,1,4,1,1,1,4,1,4,1,23,21,18,28,28,49,10,0,1,0,497
5,3,1,0,0,0,0,3,3,7,21,19,20,31,38,53,4,1,5,1,559
4,4,1,0,0,0,0,3,2,6,13,37,21,27,23,48,3,1,4,0,516
3,4,1,0,0,1,0,4,2,5,27,22,31,30,28,20,7,1,6,0,546
2,2,2,1,1,1,1,2,1,9,19,25,24,32,32,75,8,0,3,0,557
6,5,1,0,0,1,0,4,2,5,22,35,14,31,32,67,0,0,2,0,569
3,4,1,0,0,0,0,4,2,6,21,28,33,29,30,75,7,1,6,0,598
5,3,1,0,0,0,0,3,3,7,26,27,23,27,38,36,4,1,5,1,571
2,2,2,1,1,1,1,2,1,2,31,25,22,23,34,54,1,0,3,0,441
6,5,2,1,1,1,1,4,1,4,22,35,31,31,26,62,2,0,2,0,560
4,3,1,0,0,0,0,3,3,8,22,21,38,30,29,65,4,1,4,1,596
5,3,1,0,0,0,0,3,3,7,32,25,29,17,22,64,4,1,5,1,589
3,4,1,0,0,1,0,4,2,5,25,18,27,25,27,39,7,1,6,0,543
6,5,1,0,0,1,0,4,2,5,20,26,27,26,38,70,0,0,2,0,575
4,3,1,0,0,0,0,3,2,8,21,22,27,23,28,43,6,1,4,1,550
2,5,2,1,1,1,1,2,1,3,14,29,24,20,39,45,8,0,3,0,498
3,4,1,0,0,1,0,4,2,5,27,32,27,32,33,46,7,1,6,0,576
5,3,1,0,0,0,0,3,3,7,24,23,26,30,29,35,5,1,5,1,564
5,3,1,0,0,0,0,3,3,7,22,24,38,24,30,40,5,1,5,1,582
2,5,2,1,1,1,1,2,1,3,33,25,19,19,24,71,8,0,3,0,518
5,3,1,0,0,0,0,3,3,7,17,35,25,28,23,27,5,1,5,1,560
4,3,1,0,0,0,0,3,3,8,18,24,21,22,26,78,4,1,4,1,571
4,3,1,0,0,0,0,3,2,8,23,22,23,24,30,79,6,1,4,1,588
3,4,1,0,0,1,0,4,2,6,15,34,29,26,37,19,7,1,6,0,551
4,3,1,0,0,0,0,3,3,8,28,29,27,26,27,38,6,1,4,1,562
3,4,1,0,0,0,0,4,2,6,14,26,33,30,29,67,3,1,6,0,562
6,5,2,1,1,1,1,4,1,3,17,22,20,34,24,72,2,0,2,0,537
4,3,1,0,0,0,0,3,3,8,28,29,11,30,26,35,6,1,4,1,556
4,3,1,0,0,0,0,3,3,8,23,21,31,20,30,32,6,1,4,1,550
3,4,1,0,0,0,0,4,2,6,15,23,19,28,33,36,7,1,6,0,534
4,4,1,0,0,0,0,3,2,6,20,21,18,37,24,62,3,1,4,1,538
5,3,1,0,0,0,0,3,3,7,33,22,34,33,34,70,5,1,5,1,622
2,5,2,1,1,1,1,4,1,3,36,31,11,28,23,50,2,0,2,0,493
4,3,1,0,0,0,0,3,2,8,30,28,30,24,32,59,6,1,4,1,590
6,5,1,0,1,1,0,4,2,5,21,31,29,24,30,67,0,0,2,0,569
6,5,2,0,1,1,1,4,1,4,28,28,22,35,18,32,2,0,2,0,536
4,3,1,0,0,0,0,3,3,8,24,34,19,30,30,47,6,1,4,1,582
5,3,1,0,0,0,0,3,3,7,35,28,21,25,23,59,5,1,5,1,581
6,5,1,0,0,1,0,4,2,5,12,32,15,25,29,72,0,0,2,0,550
5,3,1,0,0,0,0,3,3,7,31,25,17,27,29,25,5,1,5,1,548
4,4,1,0,0,0,0,3,2,6,29,22,27,35,23,55,3,1,4,1,552
5,3,1,0,0,0,0,3,3,7,17,22,17,27,30,51,5,1,5,1,565
3,4,1,0,0,1,0,4,2,5,24,25,24,26,26,69,7,1,6,0,577
5,3,1,0,0,0,0,3,3,7,34,29,31,27,26,63,5,1,5,1,606
6,5,2,0,1,1,1,4,1,4,20,22,21,25,26,70,2,0,2,0,557
3,4,1,0,0,1,0,4,2,5,28,21,17,22,24,77,7,1,6,0,571
5,3,1,0,0,0,0,3,3,7,24,25,39,26,34,57,4,1,5,1,597
5,3,1,0,0,0,0,3,3,7,17,17,26,26,35,60,5,1,5,1,579
5,3,1,0,0,0,0,3,3,7,16,35,24,27,31,73,5,1,5,1,600
5,3,1,0,0,0,0,3,3,7,18,22,31,22,26,63,5,1,5,1,580
6,5,2,1,1,1,1,4,1,3,12,26,31,18,30,26,2,0,2,0,494
5,3,1,0,0,0,0,3,3,7,26,20,28,23,31,81,4,1,5,1,601
5,3,1,0,0,0,0,3,3,7,12,23,18,24,24,55,5,1,5,1,557
4,3,1,0,0,0,0,3,3,8,26,25,15,25,32,62,6,1,4,1,585
3,4,1,0,0,0,0,4,2,6,16,19,26,38,27,32,3,1,6,0,523
6,5,2,1,1,1,1,4,1,4,21,22,32,37,24,80,2,0,2,0,578
4,3,1,0,0,0,0,3,3,8,21,26,17,27,34,34,6,1,4,1,552
5,3,1,0,0,0,0,3,3,7,33,25,21,17,32,69,5,1,5,1,595
6,5,1,0,1,1,0,4,1,4,38,30,21,25,30,70,0,0,2,0,554
2,5,2,1,1,1,1,2,1,9,21,15,10,24,22,19,8,0,3,0,493
1,1,3,1,1,1,3,1,4,10,28,26,30,29,36,51,11,0,1,0,604
3,4,1,0,0,1,0,4,2,5,18,27,25,31,31,75,7,1,6,0,593
5,3,1,0,0,0,0,3,3,7,9,25,24,30,23,55,4,1,5,1,557
3,4,1,0,0,1,0,4,2,6,34,20,16,20,18,22,7,1,6,0,526
4,3,1,0,0,0,0,3,2,8,26,32,18,24,33,36,6,1,4,1,557
5,3,1,0,0,0,0,3,3,7,27,21,32,23,33,50,4,1,5,1,578
3,4,1,0,0,0,0,4,2,6,18,21,34,29,29,50,7,1,6,0,564
7,2,3,1,1,1,3,1,4,10,11,26,8,36,26,33,9,0,1,0,608
5,3,1,0,0,0,0,3,3,7,32,22,15,20,30,32,4,1,5,1,537
4,3,1,0,0,0,0,3,2,8,21,21,16,22,30,38,6,1,4,1,532
4,3,1,0,0,0,0,3,3,8,13,24,29,31,33,75,6,1,4,1,604
5,3,1,0,0,0,0,3,3,7,27,26,18,26,39,42,5,1,5,1,576
5,3,1,0,0,0,0,3,3,7,16,20,30,25,22,20,5,1,5,1,529
4,3,1,0,0,0,0,3,3,8,18,21,33,32,27,43,6,1,4,1,582
5,3,1,0,0,0,0,3,3,7,23,33,32,29,28,24,5,1,5,1,557
5,3,1,0,0,0,0,3,3,7,25,23,34,30,28,50,5,1,5,1,577
5,3,1,0,0,0,0,3,3,7,20,28,28,23,30,26,5,1,5,1,555
4,3,1,0,0,0,0,3,3,8,18,24,15,28,29,53,6,1,4,1,566
3,4,1,0,0,0,0,4,2,6,31,31,26,29,35,76,3,1,6,0,585
4,3,1,0,0,0,0,3,3,8,21,21,18,27,26,53,6,1,4,1,560
4,4,1,0,0,0,0,3,2,6,18,31,20,24,22,27,3,1,4,1,504
6,5,1,0,1,1,0,4,2,5,30,20,35,27,31,41,0,0,2,0,533
5,3,1,0,0,0,0,3,3,7,29,22,37,30,20,51,5,1,5,1,591
2,5,2,1,1,1,1,4,1,3,18,27,22,30,20,71,2,0,2,0,500
4,3,1,0,0,0,0,3,3,8,17,29,36,26,31,81,4,1,4,1,613
5,3,1,0,0,0,0,3,3,7,27,24,38,33,23,43,4,1,5,1,582
5,3,1,0,0,0,0,3,3,8,22,27,24,33,26,35,4,1,4,1,571
6,5,2,0,1,1,0,4,1,4,22,29,21,35,29,48,2,0,2,0,544
5,3,1,0,0,0,0,3,3,7,20,24,8,23,24,77,4,1,5,1,561
2,2,2,1,1,1,2,2,1,2,28,22,27,34,31,38,1,0,3,0,436
5,3,1,0,0,0,0,3,3,7,35,27,27,32,22,65,5,1,5,1,594
5,3,1,0,0,0,0,3,3,7,20,19,16,31,26,67,4,1,5,1,565
3,4,1,0,0,1,0,4,2,6,31,25,29,29,34,34,7,1,6,0,583
5,3,1,0,0,0,0,3,3,7,20,23,27,27,33,43,4,1,5,1,564
3,5,1,0,0,1,0,4,2,5,9,29,28,31,33,60,0,1,6,0,540
6,5,1,0,0,1,0,4,2,5,35,28,21,31,28,37,0,0,2,0,545
5,3,1,0,0,0,0,3,3,7,15,18,30,31,16,38,4,1,5,1,543
3,4,1,0,0,0,0,4,2,6,29,16,26,28,21,74,3,1,6,0,550
2,2,2,1,1,1,1,2,1,2,19,21,21,27,38,25,1,0,3,0,398
3,5,1,0,0,1,0,4,2,5,31,26,16,29,31,39,0,1,6,0,526
2,5,2,1,1,1,1,4,1,3,14,34,25,21,31,49,2,0,2,0,489
2,2,2,1,1,1,1,2,1,2,20,20,32,29,27,32,1,0,3,0,412
5,3,1,0,0,0,0,3,3,8,26,22,19,34,23,32,4,1,5,1,551
3,4,1,0,0,1,0,4,2,5,17,21,20,30,33,70,7,1,6,0,573
5,3,1,0,0,0,0,3,3,7,20,25,30,29,33,22,5,1,5,1,549
2,5,2,1,1,1,1,2,1,3,15,23,36,30,25,27,2,0,3,0,456
3,4,1,0,0,1,0,4,2,5,12,23,17,24,24,55,7,1,6,0,541
6,5,1,0,0,1,0,4,2,5,27,24,31,21,28,49,0,0,2,0,558
4,3,1,0,0,0,0,3,3,8,21,23,19,25,33,58,4,1,4,1,565
3,4,1,0,0,1,0,4,2,5,29,25,32,17,26,70,7,1,6,0,574
4,3,1,0,0,0,0,3,2,8,19,19,17,28,30,36,6,1,4,1,539
3,4,1,0,0,1,0,4,2,5,12,25,15,33,20,47,7,1,6,0,529
6,5,2,0,1,1,0,4,1,4,16,30,24,34,30,61,2,0,2,0,553
2,2,2,1,1,1,1,2,1,9,19,27,25,26,30,45,8,0,3,0,523
4,4,1,0,0,0,0,3,2,6,26,37,18,29,29,83,3,1,4,1,586
5,3,1,0,0,0,0,3,3,7,33,18,23,18,28,75,5,1,5,1,584
5,3,1,0,0,0,0,3,3,7,15,27,18,26,21,22,4,1,5,1,516
5,3,1,0,0,0,0,3,3,7,13,22,28,20,21,21,5,1,5,1,509
5,3,1,0,0,0,0,3,3,7,18,31,18,25,32,67,4,1,5,1,579
6,5,1,0,0,1,0,4,2,5,11,34,29,24,19,75,0,1,6,0,582
3,4,1,0,0,1,0,4,2,6,20,27,24,30,25,32,7,1,6,0,550
4,3,1,0,0,0,0,3,2,8,18,23,18,21,23,75,6,1,4,1,566
3,4,1,0,0,1,0,4,2,6,15,23,22,27,24,65,7,1,6,0,566
4,4,1,0,0,0,0,3,2,6,19,30,36,27,30,74,3,1,4,1,575
4,3,1,0,0,0,0,3,3,8,22,21,27,31,26,49,6,1,4,1,570
6,5,1,0,1,1,0,4,1,4,25,29,33,32,34,24,0,0,2,0,522
3,4,1,0,0,1,0,4,2,6,15,24,22,28,25,52,7,1,6,0,553
6,5,1,0,1,1,0,4,1,4,14,20,31,26,27,38,0,0,2,0,503
5,3,1,0,0,0,0,3,3,7,19,35,16,31,30,48,5,1,5,1,567
4,3,1,0,0,0,0,3,3,8,28,29,18,23,24,43,6,1,4,1,563
7,2,3,1,1,1,2,1,4,0,18,20,31,25,24,59,9,0,1,0,535
4,3,1,0,0,0,0,3,3,8,26,31,30,28,32,55,6,1,4,1,593
5,3,1,0,0,0,0,3,3,7,13,28,32,17,23,36,5,1,5,1,541
4,4,1,0,0,0,0,3,2,6,21,22,20,25,29,60,3,1,4,1,529
2,2,3,1,1,1,2,2,4,0,15,24,21,26,34,81,1,0,3,0,475
2,5,2,1,1,1,1,2,1,3,18,19,26,35,31,81,2,0,3,0,502
4,4,1,0,0,0,0,3,2,6,26,26,29,29,31,67,3,1,4,0,570
3,4,1,0,0,1,0,4,2,5,33,21,23,32,32,55,7,1,6,0,586
4,4,1,0,0,0,0,3,2,6,28,25,19,28,30,31,3,1,4,1,522
2,2,2,1,1,1,2,2,1,2,25,22,19,28,28,37,1,0,3,0,419
5,3,1,0,0,0,0,3,3,7,11,30,22,28,36,78,5,1,5,1,597
4,4,1,0,0,0,0,3,2,6,24,28,17,28,36,50,3,1,4,1,541
6,5,2,0,1,1,0,4,1,4,13,27,30,29,30,73,2,0,2,0,561
2,5,2,1,1,1,1,2,1,9,23,26,17,28,26,43,8,0,3,0,552
2,2,2,1,1,1,1,2,1,9,23,23,22,27,29,62,8,0,3,0,542
6,5,2,1,1,1,1,4,1,4,23,24,35,32,26,38,2,0,2,0,544
5,3,1,0,0,0,0,3,3,7,12,19,30,26,34,53,5,1,5,1,572
6,5,1,0,0,1,0,4,2,5,18,27,38,22,28,19,0,1,6,0,543
6,5,1,0,1,1,0,4,2,4,11,38,28,28,29,80,0,0,2,0,570
3,4,1,0,0,1,0,4,2,5,24,19,27,29,35,56,7,1,6,0,574
2,2,2,1,1,1,1,2,1,9,18,22,35,25,29,77,8,0,3,0,561
4,3,1,0,0,0,0,3,3,8,21,31,17,20,27,60,6,1,4,1,572
7,2,3,1,1,1,2,2,4,0,27,29,12,24,32,53,9,0,1,0,537
4,3,1,0,0,0,0,3,2,8,22,24,20,32,20,19,6,1,4,1,523
5,3,1,0,0,0,0,3,3,7,30,31,40,26,34,78,4,1,5,1,629
3,4,1,0,0,0,0,4,2,6,19,23,12,24,31,41,3,1,6,0,510
5,3,1,0,0,0,0,3,3,7,31,34,30,20,36,58,5,1,5,1,609
4,4,1,0,0,0,0,3,2,6,11,36,32,24,31,54,3,1,4,1,541
4,3,1,0,0,0,0,3,3,8,11,29,23,33,39,56,6,1,4,1,597
6,5,2,1,1,1,1,4,1,3,18,25,35,25,27,52,2,0,2,0,526
3,4,1,0,0,0,0,3,2,6,28,28,24,35,33,55,3,1,6,0,555
4,3,1,0,0,0,0,3,2,8,23,29,27,27,29,21,6,1,4,1,541
5,3,1,0,0,0,0,3,3,7,25,22,21,24,31,34,4,1,5,1,538
4,3,1,0,0,0,0,3,2,8,25,20,19,25,37,63,3,1,4,1,556
5,3,1,0,0,0,0,3,3,7,22,29,24,26,34,60,4,1,5,1,584
4,3,1,0,0,0,0,3,3,8,20,23,40,27,22,80,4,1,4,1,596
2,5,2,1,1,1,1,2,1,3,21,20,35,33,18,72,8,0,3,0,528
4,3,1,0,0,0,0,3,2,8,20,25,26,34,31,56,6,1,4,1,574
4,3,1,0,0,0,0,3,2,8,20,24,33,31,23,22,6,1,4,1,540
4,3,1,0,0,0,0,3,2,8,22,27,30,27,33,51,3,1,4,1,560
6,5,2,1,1,1,1,4,1,3,25,27,20,35,36,49,2,0,2,0,536
5,3,1,0,0,0,0,3,3,7,25,38,22,24,25,19,5,1,5,1,546
5,3,1,0,0,0,0,3,3,8,28,25,10,30,26,38,4,1,4,1,558
5,3,1,0,0,0,0,3,3,7,25,28,20,16,27,67,5,1,5,1,580
6,5,2,1,1,1,1,4,1,3,15,28,26,17,39,65,2,0,2,0,542
4,3,1,0,0,0,0,3,2,8,33,28,18,21,33,35,3,1,4,1,544
4,4,1,0,0,0,0,3,2,6,15,23,27,32,22,41,3,1,4,1,513
4,3,1,0,0,0,0,3,3,8,35,29,29,35,33,21,6,1,4,1,575
4,3,1,0,0,0,0,3,2,8,34,31,27,25,27,76,6,1,4,1,605
5,3,1,0,0,0,0,3,3,7,38,26,24,31,31,67,5,1,5,1,609
5,3,1,0,0,0,0,3,3,7,22,22,23,33,31,54,5,1,5,1,582
5,3,1,0,0,0,0,3,3,7,29,32,27,25,27,36,5,1,5,1,573
5,3,1,0,0,0,0,3,3,7,15,26,25,29,33,63,5,1,5,1,586
4,3,1,0,0,0,0,3,3,8,19,32,23,27,34,73,6,1,4,1,608
6,5,1,0,1,1,0,4,2,4,15,23,20,26,35,48,0,0,2,0,521
6,5,1,0,0,1,0,4,2,5,25,27,32,20,23,47,0,0,2,0,552
5,3,1,0,0,0,0,3,3,7,20,27,28,19,21,61,5,1,5,1,579
7,2,3,1,1,1,2,1,4,0,25,22,27,22,29,42,9,0,1,0,524
5,3,1,0,0,0,0,3,3,7,15,26,26,19,30,62,5,1,5,1,570
4,4,1,0,0,0,0,3,2,6,24,23,12,23,37,76,3,1,4,1,560
3,4,1,0,0,0,0,3,2,6,24,19,22,29,35,57,3,1,6,0,544
2,2,3,1,1,1,2,2,4,2,34,32,30,25,25,55,1,0,3,0,496
6,5,2,1,1,1,1,4,1,3,27,29,28,31,33,67,2,0,2,0,568
4,4,1,0,0,0,0,3,2,6,17,25,17,30,20,48,3,1,4,1,517
4,3,1,0,0,0,0,3,3,8,16,21,27,21,22,63,6,1,4,1,568
